Date,Symbol,Close,High,Low,Open,Volume
2011-11-18,GOOGL,297.7282,302.5429,297.1627,300.7862,6568871
2011-11-21,GOOGL,290.7514,294.5351,286.3222,294.1648,5997520
2011-11-22,GOOGL,290.281,292.7684,287.8987,290.281,4806500
2011-11-23,GOOGL,285.3312,290.4061,285.3312,288.0538,4647468
2011-11-24,GOOGL,285.3312,285.3312,285.3312,285.3312,0
2011-11-25,GOOGL,281.7728,287.4132,280.9369,282.8688,3121657
2011-11-28,GOOGL,294.38,294.6953,288.5293,290.5813,5652457
2011-11-29,GOOGL,291.7474,295.466,290.9466,294.2248,3661690
2011-11-30,GOOGL,299.9854,300.0454,296.3318,299.2647,6787980
2011-12-01,GOOGL,307.1824,308.2984,299.7902,300.2907,7235575
2011-12-02,GOOGL,310.4805,312.3023,308.4286,308.9791,8164019
2011-12-05,GOOGL,313.1281,316.2561,311.5015,313.6436,6389860
2011-12-06,GOOGL,312.1872,314.6145,310.4205,311.7968,4648531
2011-12-07,GOOGL,311.997,313.1331,309.3495,311.1412,4511588
2011-12-08,GOOGL,308.3235,314.029,307.9481,310.8009,4824125
2011-12-09,GOOGL,314.014,314.8698,308.8039,309.2994,5531646
2011-12-12,GOOGL,312.998,313.3934,310.4455,311.2413,4366237
2011-12-13,GOOGL,313.1181,318.5883,311.7268,314.6846,8049476
2011-12-14,GOOGL,309.3344,312.4625,306.5417,311.0461,7802204
2011-12-15,GOOGL,310.0701,312.3023,309.6447,311.5616,4814904
2011-12-16,GOOGL,313.2833,314.9649,311.0361,312.8278,8910929
2011-12-19,GOOGL,311.2163,314.5545,310.3004,314.3093,4284226
2011-12-20,GOOGL,315.4904,316.2261,314.2992,314.3042,4771744
2011-12-21,GOOGL,313.2132,316.2161,309.7799,315.3102,4991471
2011-12-22,GOOGL,315.1551,316.1711,313.8088,314.2792,3644780
2011-12-23,GOOGL,316.8767,317.6475,315.5855,316.3062,2904631
2011-12-26,GOOGL,316.8767,316.8767,316.8767,316.8767,0
2011-12-27,GOOGL,320.4352,322.5572,316.3062,316.3312,3214988
2011-12-28,GOOGL,320.1599,322.8125,319.3591,321.6864,4250141
2011-12-29,GOOGL,321.5112,321.8115,317.9077,321.0558,3148139
2011-12-30,GOOGL,323.2629,323.6933,321.321,321.5663,3562266
2012-01-02,GOOGL,323.2629,323.2629,323.2629,323.2629,0
2012-01-03,GOOGL,333.0274,334.3987,326.5011,326.5061,7348579
2012-01-04,GOOGL,334.4638,335.4497,330.63,332.9473,5723184
2012-01-05,GOOGL,329.8243,332.3067,328.4329,331.1956,6560197
2012-01-06,GOOGL,325.3249,330.3197,325.2098,329.8943,5382832
2012-01-09,GOOGL,311.5316,323.8135,310.916,323.5632,11640161
2012-01-10,GOOGL,311.8719,317.2071,308.7539,315.1801,8782720
2012-01-11,GOOGL,313.2833,314.9999,310.8629,312.1472,4796516
2012-01-12,GOOGL,315.125,316.7516,313.5535,315.9158,3748076
2012-01-13,GOOGL,312.7978,313.7787,310.8309,313.4334,4610208
2012-01-16,GOOGL,312.7978,312.7978,312.7978,312.7978,0
2012-01-17,GOOGL,314.5945,316.2962,313.1431,316.2962,3815091
2012-01-18,GOOGL,316.7616,317.3072,311.3614,313.6186,5521030
2012-01-19,GOOGL,320.0949,320.8055,316.0359,320.7955,12598340
2012-01-20,GOOGL,293.2789,295.7863,291.1318,295.7363,21133071
2012-01-23,GOOGL,293.0437,294.6152,291.8625,293.2839,6819472
2012-01-24,GOOGL,290.7464,294.1247,289.28,293.0737,6106864
2012-01-25,GOOGL,285.0209,289.6354,283.4644,289.0348,9966734
2012-01-26,GOOGL,284.3252,287.5183,282.5485,286.2671,6449758
2012-01-27,GOOGL,290.271,290.4411,284.9408,285.6665,7230623
2012-01-30,GOOGL,289.1249,290.281,286.9778,289.6854,4657421
2012-01-31,GOOGL,290.336,292.2829,287.8536,291.7824,4281283
2012-02-01,GOOGL,290.6964,293.0337,289.8506,292.9286,4637406
2012-02-02,GOOGL,292.8385,293.4891,291.322,292.7184,4824669
2012-02-03,GOOGL,298.4539,298.8243,294.3099,295.6162,6332384
2012-02-06,GOOGL,304.8401,305.7109,297.2928,297.7933,7352385
2012-02-07,GOOGL,303.679,304.9902,302.1736,303.8691,4180019
2012-02-08,GOOGL,305.2205,305.9712,302.6638,304.6149,3670369
2012-02-09,GOOGL,306.0262,307.5477,304.795,306.3065,4526480
2012-02-10,GOOGL,303.2485,304.3596,302.2926,304.2345,4646383
2012-02-13,GOOGL,306.3966,307.2166,305.3055,305.5458,3629585
2012-02-14,GOOGL,305.1754,306.2965,302.673,306.0663,3604209
2012-02-15,GOOGL,303.0734,306.7619,301.5719,306.2965,4849221
2012-02-16,GOOGL,303.5538,304.6999,299.1546,301.702,5056822
2012-02-17,GOOGL,302.6129,304.1094,301.4918,302.7781,4893716
2012-02-20,GOOGL,302.6129,302.6129,302.6129,302.6129,0
2012-02-21,GOOGL,307.2975,309.2393,301.7321,302.2276,4957416
2012-02-22,GOOGL,304.2645,308.6888,303.6489,306.1113,3931900
2012-02-23,GOOGL,303.3486,304.2645,300.4659,303.7941,4106081
2012-02-24,GOOGL,305.2455,306.1213,303.0484,303.9692,3870397
2012-02-27,GOOGL,304.9502,306.4767,302.8231,303.5889,3625722
2012-02-28,GOOGL,309.4946,310.1853,304.1344,305.2955,5690080
2012-02-29,GOOGL,309.4245,313.1031,308.0482,309.5997,6267601
2012-03-01,GOOGL,311.5015,313.1531,309.3745,311.4315,4471687
2012-03-02,GOOGL,310.926,312.3023,310.4605,311.3013,3143382
2012-03-05,GOOGL,307.4226,311.5466,305.9862,310.5156,3183415
2012-03-06,GOOGL,302.7731,304.6999,297.2077,304.3196,6344284
2012-03-07,GOOGL,303.694,305.89,303.2235,304.9252,2527335
2012-03-08,GOOGL,303.8641,306.0463,303.4688,305.3206,2688251
2012-03-09,GOOGL,300.4158,306.2464,300.2907,304.1995,5337875
2012-03-12,GOOGL,302.8682,303.7941,299.9203,300.2907,3335520
2012-03-13,GOOGL,309.1893,309.2243,303.0694,304.6699,4490357
2012-03-14,GOOGL,308.2934,311.6917,307.0272,307.7979,5868028
2012-03-15,GOOGL,310.8659,312.0521,307.7129,308.5987,4865965
2012-03-16,GOOGL,312.8228,313.2572,310.3254,310.7458,6095008
2012-03-19,GOOGL,317.2971,318.9437,310.9215,311.8619,4341735
2012-03-20,GOOGL,317.0519,318.3382,313.9389,315.3052,3078573
2012-03-21,GOOGL,320.3001,324.0086,316.5614,317.6124,4934492
2012-03-22,GOOGL,323.338,324.7143,315.8057,319.5593,4815973
2012-03-23,GOOGL,321.6063,324.5642,320.7605,323.6133,3876913
2012-03-26,GOOGL,324.9796,325.0597,320.0798,322.8125,3639407
2012-03-27,GOOGL,323.8235,327.0666,322.7124,323.8285,4013718
2012-03-28,GOOGL,328.1977,329.6136,325.8554,326.3309,5072700
2012-03-29,GOOGL,324.5191,328.6131,322.4621,327.0366,3844904
2012-03-30,GOOGL,320.9307,327.0616,320.8105,326.1908,4620013
2012-04-02,GOOGL,323.7734,324.0637,317.7276,320.6954,4564253
2012-04-03,GOOGL,321.6213,324.2889,319.6294,323.0177,4085755
2012-04-04,GOOGL,317.8827,319.8096,315.8557,319.5343,3253391
2012-04-05,GOOGL,316.4663,318.5233,314.5895,316.4263,4629630
2012-04-06,GOOGL,316.4663,316.4663,316.4663,316.4663,0
2012-04-09,GOOGL,315.7256,317.9728,312.9479,314.5445,4362842
2012-04-10,GOOGL,313.7337,317.5574,312.5776,317.0669,4965344
2012-04-11,GOOGL,318.2881,318.3081,315.9558,317.2921,4396276
2012-04-12,GOOGL,325.8204,326.8864,320.4402,321.4862,11502019
2012-04-13,GOOGL,312.6026,324.8094,312.0721,324.0987,16310220
2012-04-16,GOOGL,303.3286,312.2072,301.1215,312.0471,11375893
2012-04-17,GOOGL,305.0803,309.1443,303.7991,304.5748,6042972
2012-04-18,GOOGL,304.0193,306.6969,301.697,304.3196,5335590
2012-04-19,GOOGL,299.9403,308.4286,299.7902,303.1384,6585193
2012-04-20,GOOGL,298.3188,304.72,298.2037,302.7431,6111999
2012-04-23,GOOGL,299.0895,299.5149,295.3859,296.7372,4391610
2012-04-24,GOOGL,300.9263,303.6089,298.9494,299.4098,3862863
2012-04-25,GOOGL,305.1554,305.9712,301.7321,302.2926,3638558
2012-04-26,GOOGL,308.0332,309.2994,305.1454,305.751,4183412
2012-04-27,GOOGL,307.7879,308.6688,305.5958,308.6688,3269629
2012-04-30,GOOGL,302.718,308.3395,300.596,306.792,4809765
2012-05-01,GOOGL,302.5078,306.0963,300.3858,302.1875,4000971
2012-05-02,GOOGL,303.9242,304.3496,300.596,300.8913,3219748
2012-05-03,GOOGL,305.806,307.7129,304.77,305.1053,3732757
2012-05-04,GOOGL,298.7742,304.2388,298.6941,303.2535,4410446
2012-05-07,GOOGL,304.0693,305.5808,297.7883,297.7883,3985168
2012-05-08,GOOGL,306.6919,308.7489,300.641,303.0584,5351784
2012-05-09,GOOGL,304.8701,308.4886,301.1966,303.704,4654581
2012-05-10,GOOGL,307.1273,308.3935,305.4106,306.777,3068780
2012-05-11,GOOGL,302.9082,307.5727,302.678,305.4707,4195386
2012-05-14,GOOGL,302.2926,304.5448,300.581,300.6811,3645933
2012-05-15,GOOGL,305.8511,307.7979,302.1675,302.9683,4200607
2012-05-16,GOOGL,314.7697,315.3553,308.2684,309.2443,9665482
2012-05-17,GOOGL,311.8268,319.234,310.916,317.2221,6702541
2012-05-18,GOOGL,300.4909,316.5164,298.6391,312.8528,11940688
2012-05-21,GOOGL,307.3525,308.1453,300.2907,300.5459,6145703
2012-05-22,GOOGL,300.6911,307.2024,298.2887,306.8871,6099585
2012-05-23,GOOGL,305.0253,305.0953,298.8493,301.1165,6326450
2012-05-24,GOOGL,302.1225,306.2565,299.7241,304.8751,3780706
2012-05-25,GOOGL,296.0516,301.1565,294.425,300.7912,7158008
2012-05-28,GOOGL,296.0516,296.0516,296.0516,296.0516,0
2012-05-29,GOOGL,297.4579,299.8553,294.445,298.1937,5208255
2012-05-30,GOOGL,294.4,296.2368,292.0477,294.3649,3809566
2012-05-31,GOOGL,290.7114,295.2858,289.7805,294.9105,5933161
2012-06-01,GOOGL,285.7766,286.6275,284.4253,285.9268,3058314
2012-06-04,GOOGL,289.5803,290.5312,285.2761,285.3762,2433785
2012-06-05,GOOGL,285.4763,289.3301,283.5245,288.0288,2340476
2012-06-06,GOOGL,290.5813,291.282,287.0779,288.5293,2096172
2012-06-07,GOOGL,289.3801,294.2348,288.8796,294.0847,1759531
2012-06-08,GOOGL,290.4812,290.7815,287.5784,288.229,1410365
2012-06-11,GOOGL,284.5254,292.9336,283.6245,292.383,2662268
2012-06-12,GOOGL,282.8238,285.4263,279.5706,285.1761,3224142
2012-06-13,GOOGL,280.8218,283.7747,279.6207,281.1221,1954606
2012-06-14,GOOGL,279.8209,282.8238,278.5196,280.2713,2345107
2012-06-15,GOOGL,282.5235,282.5235,278.8199,280.4214,3002510
2012-06-18,GOOGL,285.6765,287.3782,279.921,281.5726,2497863
2012-06-19,GOOGL,291.0317,292.4331,286.8276,287.7285,2076629
2012-06-20,GOOGL,289.0298,290.281,287.0278,290.1809,2346698
2012-06-21,GOOGL,282.8738,290.1809,282.1231,290.1809,2011321
2012-06-22,GOOGL,286.0269,286.0269,283.1741,284.2752,2229124
2012-06-25,GOOGL,280.6216,284.3252,278.97,283.9248,1582035
2012-06-26,GOOGL,282.6236,283.5745,280.0211,281.6727,1351150
2012-06-27,GOOGL,284.9258,287.2781,283.2742,284.125,1692446
2012-06-28,GOOGL,282.4234,283.3743,278.8699,283.2242,1922063
2012-06-29,GOOGL,290.331,290.331,286.3772,287.5784,2522561
2012-07-02,GOOGL,290.5312,291.7824,288.5293,291.1819,1655563
2012-07-03,GOOGL,294.1848,294.4851,289.28,290.281,1190524
2012-07-04,GOOGL,294.1848,294.1848,294.1848,294.1848,0
2012-07-05,GOOGL,298.2387,300.3407,294.5351,294.6853,2345900
2012-07-06,GOOGL,293.2839,297.0375,291.6823,296.487,2162328
2012-07-09,GOOGL,293.2839,294.5852,290.9316,292.7334,1715020
2012-07-10,GOOGL,291.1318,296.487,289.6304,295.2858,1923014
2012-07-11,GOOGL,285.8767,289.23,282.7237,288.4292,3500945
2012-07-12,GOOGL,285.5264,286.2271,281.3223,283.8748,2310093
2012-07-13,GOOGL,288.5293,289.8306,284.5254,286.3272,1976558
2012-07-16,GOOGL,287.7285,289.8806,286.177,288.4792,1462860
2012-07-17,GOOGL,288.6294,290.6313,284.4754,289.4802,1681568
2012-07-18,GOOGL,290.6814,292.1328,288.3291,288.7795,1550949
2012-07-19,GOOGL,296.8373,299.54,293.2839,293.3339,4674636
2012-07-20,GOOGL,305.6959,306.7469,299.3898,304.6949,6463747
2012-07-23,GOOGL,308.0482,309.4996,299.4399,300.3407,3561818
2012-07-24,GOOGL,304.0944,309.2494,302.4428,307.7979,2012188
2012-07-25,GOOGL,304.2946,306.9972,302.9933,304.4447,1822973
2012-07-26,GOOGL,306.9972,308.7489,305.2955,307.7979,1687484
2012-07-27,GOOGL,317.8076,317.8076,309.0492,309.7498,3550174
2012-07-30,GOOGL,316.4563,321.6113,315.055,318.4583,2186717
2012-07-31,GOOGL,316.8067,318.5584,314.4043,314.4544,1865890
2012-08-01,GOOGL,316.6565,320.0598,316.0059,318.9588,1844556
2012-08-02,GOOGL,314.7046,319.3091,312.002,313.053,1977689
2012-08-03,GOOGL,320.9607,322.1619,318.3582,320.3101,1897445
2012-08-06,GOOGL,321.7114,325.0146,319.9097,320.26,1782494
2012-08-07,GOOGL,320.5603,322.4621,318.5584,321.2109,1982694
2012-08-08,GOOGL,321.4111,323.2629,319.5593,319.6594,1322386
2012-08-09,GOOGL,321.4612,323.5132,321.0608,322.5622,1070288
2012-08-10,GOOGL,321.311,321.4111,318.3582,319.6094,1434408
2012-08-13,GOOGL,330.3197,330.4198,323.6633,323.8135,3268073
2012-08-14,GOOGL,334.674,336.726,329.8193,329.9694,3662177
2012-08-15,GOOGL,334.0734,337.4266,332.3717,335.4747,2411099
2012-08-16,GOOGL,336.776,337.6268,333.8732,334.0734,1717691
2012-08-17,GOOGL,338.878,338.9281,336.1754,337.827,2177895
2012-08-20,GOOGL,338.0773,339.7789,336.6759,338.0773,1758420
2012-08-21,GOOGL,335.0744,339.3285,331.4208,336.826,2222804
2012-08-22,GOOGL,338.9281,340.6297,333.673,334.0233,1909262
2012-08-23,GOOGL,338.7279,340.5797,335.8251,337.4767,1784452
2012-08-24,GOOGL,339.6288,340.5296,337.3766,338.1273,1429267
2012-08-27,GOOGL,334.9242,336.3256,329.9194,331.8212,2614131
2012-08-28,GOOGL,338.9281,339.1283,332.672,332.8222,2058937
2012-08-29,GOOGL,344.3333,344.8338,338.4276,339.0282,2991037
2012-08-30,GOOGL,341.1803,344.033,340.4295,342.4315,1627704
2012-08-31,GOOGL,342.8819,344.6336,340.3294,342.3314,2127124
2012-09-03,GOOGL,342.8819,342.8819,342.8819,342.8819,0
2012-09-04,GOOGL,340.8299,342.8319,337.0763,342.7818,1889613
2012-09-05,GOOGL,340.6798,343.5826,339.879,340.3795,1708168
2012-09-06,GOOGL,350.0388,350.2891,342.6817,343.1822,3044450
2012-09-07,GOOGL,353.4421,356.445,349.188,350.3391,3236308
2012-09-10,GOOGL,350.7395,356.7453,349.5384,355.2439,2560067
2012-09-11,GOOGL,346.4353,350.6895,345.8348,348.8877,1874004
2012-09-12,GOOGL,345.7847,347.7867,340.7799,345.034,2642259
2012-09-13,GOOGL,353.342,354.8435,345.5845,346.8858,2659301
2012-09-14,GOOGL,355.1938,356.8454,353.8425,355.1438,2618874
2012-09-17,GOOGL,355.344,356.7954,352.8416,354.3931,1508306
2012-09-18,GOOGL,359.498,359.6982,353.7424,354.2429,2067248
2012-09-19,GOOGL,364.1025,364.653,358.5471,359.0976,3098781
2012-09-20,GOOGL,364.4027,366.0543,360.9494,362.601,2907854
2012-09-21,GOOGL,367.3556,367.806,365.4037,366.4547,6360375
2012-09-24,GOOGL,375.0631,375.3634,365.5038,365.8541,3565836
2012-09-25,GOOGL,374.963,382.8206,374.2122,376.9149,6061033
2012-09-26,GOOGL,377.115,380.9688,370.859,375.3133,5674333
2012-09-27,GOOGL,378.6165,381.7696,376.2142,380.5183,3932271
2012-09-28,GOOGL,377.6155,380.0179,375.9639,377.4654,2784090
2012-10-01,GOOGL,381.2691,382.8706,378.4664,379.9178,3168477
2012-10-02,GOOGL,378.8667,383.3711,375.5135,382.7705,2790374
2012-10-03,GOOGL,381.6194,382.3201,376.4644,378.4664,2208639
2012-10-04,GOOGL,384.4221,385.323,380.0679,381.7195,2454495
2012-10-05,GOOGL,384.1719,387.5752,382.8706,385.8235,2737751
2012-10-08,GOOGL,379.2671,382.1699,377.4654,380.8687,1958624
2012-10-09,GOOGL,372.4105,381.0188,371.6097,380.2181,3003883
2012-10-10,GOOGL,372.6607,374.1121,369.5077,371.3094,2041202
2012-10-11,GOOGL,376.1141,379.6175,375.5135,376.8148,2383986
2012-10-12,GOOGL,372.7608,377.8157,372.4105,376.3143,2406787
2012-10-15,GOOGL,370.859,372.2603,365.704,371.0091,3020097
2012-10-16,GOOGL,372.7108,373.8619,368.6068,369.9081,2058467
2012-10-17,GOOGL,378.116,378.5164,370.5087,372.3604,2292818
2012-10-18,GOOGL,347.8367,380.0679,338.3275,378.116,12442346
2012-10-19,GOOGL,341.2303,353.6924,336.3256,353.292,11483427
2012-10-22,GOOGL,339.6788,342.6317,335.1744,340.8299,4057872
2012-10-23,GOOGL,340.5296,343.983,336.3256,336.3256,2916977
2012-10-24,GOOGL,338.9781,343.8328,337.9772,343.7327,2496411
2012-10-25,GOOGL,339.2284,341.3304,337.0763,340.3294,2403696
2012-10-26,GOOGL,337.8771,341.8309,335.9252,338.5777,1950865
2012-10-29,GOOGL,337.8771,337.8771,337.8771,337.8771,0
2012-10-30,GOOGL,337.8771,337.8771,337.8771,337.8771,0
2012-10-31,GOOGL,340.4796,340.8299,337.827,340.2794,1537000
2012-11-01,GOOGL,344.1331,345.7847,339.6788,340.0792,2050471
2012-11-02,GOOGL,344.2833,348.137,344.033,347.6365,2324569
2012-11-05,GOOGL,341.8309,343.7828,338.1273,342.5816,1635894
2012-11-06,GOOGL,341.1803,343.5826,339.0782,343.0821,1582936
2012-11-07,GOOGL,333.8732,339.4286,333.5729,337.827,2232438
2012-11-08,GOOGL,326.466,336.0753,325.9155,335.4247,2598676
2012-11-09,GOOGL,331.8212,334.4738,325.4651,327.6171,3114084
2012-11-12,GOOGL,333.2726,335.2245,330.7702,332.2216,1405869
2012-11-13,GOOGL,329.8693,334.1234,329.4189,331.8212,1594638
2012-11-14,GOOGL,326.5661,331.4208,325.5651,330.6701,1668321
2012-11-15,GOOGL,323.9636,330.3197,322.2619,325.415,1848938
2012-11-16,GOOGL,323.9135,326.8164,318.3081,323.313,3438500
2012-11-19,GOOGL,334.4237,334.7741,328.0676,328.2177,2369715
2012-11-20,GOOGL,335.3246,339.3285,332.622,335.3246,2089085
2012-11-21,GOOGL,333.2726,335.2245,330.5199,334.8241,2113010
2012-11-22,GOOGL,333.2726,333.2726,333.2726,333.2726,0
2012-11-23,GOOGL,334.3236,335.3246,333.3727,335.3246,922476
2012-11-26,GOOGL,330.9203,333.8231,329.8193,333.5229,2205526
2012-11-27,GOOGL,335.6749,337.827,329.3188,330.4198,2509598
2012-11-28,GOOGL,342.1812,342.7818,332.2716,334.5238,3041940
2012-11-29,GOOGL,346.2852,347.2862,341.3304,344.2332,2780543
2012-11-30,GOOGL,349.5384,349.9387,343.1822,345.9849,3164441
2012-12-03,GOOGL,347.9368,353.292,347.3863,351.4402,2193948
2012-12-04,GOOGL,345.8348,348.0869,343.1822,347.8367,1991604
2012-12-05,GOOGL,344.2332,347.5865,341.4806,346.4353,1862735
2012-12-06,GOOGL,345.8848,348.137,342.5816,344.1331,1462215
2012-12-07,GOOGL,342.4315,348.7876,341.5306,347.8367,1919476
2012-12-10,GOOGL,343.0321,346.1851,342.2313,343.0321,1366865
2012-12-11,GOOGL,348.7876,351.29,344.1832,345.3343,2687955
2012-12-12,GOOGL,349.0879,352.0908,347.086,349.9387,2426299
2012-12-13,GOOGL,351.6904,358.5971,350.1389,358.2968,3446306
2012-12-14,GOOGL,351.3401,354.2429,349.5384,349.9387,2130595
2012-12-17,GOOGL,360.7492,369.5077,352.3411,352.9917,3036763
2012-12-18,GOOGL,360.8994,364.9032,357.8464,358.6472,3005138
2012-12-19,GOOGL,360.3989,361.8503,358.6972,360.6992,1919799
2012-12-20,GOOGL,361.55,362.651,358.8474,362.0004,1657152
2012-12-21,GOOGL,358.1467,359.7482,355.5942,358.6972,3527849
2012-12-24,GOOGL,355.0937,357.9465,354.0928,357.5962,841930
2012-12-25,GOOGL,355.0937,355.0937,355.0937,355.0937,0
2012-12-26,GOOGL,354.7934,356.7954,351.5403,354.3931,1182572
2012-12-27,GOOGL,353.4922,354.7434,349.6385,353.8926,1647391
2012-12-28,GOOGL,350.3391,353.7925,350.3391,351.19,1403925
2012-12-31,GOOGL,354.0427,355.6443,348.3372,350.3391,1997732
2013-01-01,GOOGL,354.0427,354.0427,354.0427,354.0427,0
2013-01-02,GOOGL,362.0004,363.8522,358.5971,360.3488,2542268
2013-01-03,GOOGL,362.2006,366.3046,360.6992,362.1506,2318139
2013-01-04,GOOGL,369.3575,371.1092,364.2025,365.2035,2763552
2013-01-07,GOOGL,367.756,370.0582,365.654,368.0563,1655967
2013-01-08,GOOGL,367.0053,368.5067,362.5509,368.1063,1676739
2013-01-09,GOOGL,369.4076,369.5577,364.653,366.5048,2025751
2013-01-10,GOOGL,371.1092,372.8609,367.1054,371.8099,1835779
2013-01-11,GOOGL,370.3585,371.5597,368.5067,371.3595,1285124
2013-01-14,GOOGL,362.0004,371.4596,361.55,368.9071,2864106
2013-01-15,GOOGL,362.8012,367.8561,356.395,359.9985,3927990
2013-01-16,GOOGL,357.9465,362.5009,357.1958,361.55,2024991
2013-01-17,GOOGL,355.9946,360.1486,355.8445,359.2978,2212356
2013-01-18,GOOGL,352.5913,356.7453,350.9898,355.0437,3226897
2013-01-21,GOOGL,352.5913,352.5913,352.5913,352.5913,0
2013-01-22,GOOGL,351.7905,352.9917,348.0869,352.8416,3792335
2013-01-23,GOOGL,371.1092,374.8629,368.2565,368.2565,5911865
2013-01-24,GOOGL,377.2652,378.7666,370.6087,370.6588,3383595
2013-01-25,GOOGL,377.2151,379.6175,375.4634,375.7637,2225811
2013-01-28,GOOGL,375.7137,378.1661,374.3123,376.2642,1627832
2013-01-29,GOOGL,377.2151,378.8667,373.6117,373.8619,1747734
2013-01-30,GOOGL,377.2652,380.8687,376.8148,377.2151,1732972
2013-01-31,GOOGL,378.2161,379.167,375.4634,375.6136,1634556
2013-02-01,GOOGL,388.1758,388.6762,379.4173,379.4673,3746164
2013-02-04,GOOGL,379.8677,385.6233,379.5174,384.272,3041241
2013-02-05,GOOGL,383.221,385.9236,380.118,380.9187,1870715
2013-02-06,GOOGL,385.4731,386.8745,379.6175,379.8177,2079686
2013-02-07,GOOGL,387.375,389.7773,383.1209,385.2229,2840505
2013-02-08,GOOGL,393.0805,393.7311,390.1777,390.3779,3024853
2013-02-11,GOOGL,391.579,391.8793,387.2749,389.5771,2167655
2013-02-12,GOOGL,390.7282,394.3317,390.0776,390.9785,1858944
2013-02-13,GOOGL,391.8293,393.0305,390.3779,390.4279,1198169
2013-02-14,GOOGL,394.2817,394.7321,389.2768,389.9274,1735218
2013-02-15,GOOGL,396.8341,397.0343,393.9313,394.0815,2729916
2013-02-18,GOOGL,396.8341,396.8341,396.8341,396.8341,0
2013-02-19,GOOGL,403.8409,403.891,398.0353,398.3856,2932924
2013-02-20,GOOGL,396.6339,404.8919,396.2836,403.0401,2765028
2013-02-21,GOOGL,398.1354,403.0902,395.9833,399.4367,3511036
2013-02-22,GOOGL,400.2374,401.0382,397.2846,400.0372,2054049
2013-02-25,GOOGL,395.7831,404.5916,395.633,401.3385,2307008
2013-02-26,GOOGL,395.4328,398.3356,392.58,397.7851,2205059
2013-02-27,GOOGL,400.2875,402.7399,395.9333,397.7851,2028514
2013-02-28,GOOGL,400.9882,403.891,400.8881,401.0382,2265874
2013-03-01,GOOGL,403.4906,403.941,398.4857,399.2865,2175424
2013-03-04,GOOGL,411.148,411.7986,402.89,403.0401,2776184
2013-03-05,GOOGL,419.7063,420.457,414.8516,414.8516,4045034
2013-03-06,GOOGL,416.1028,422.4089,414.8015,421.4079,2873997
2013-03-07,GOOGL,416.7034,418.7053,415.2019,417.404,2054237
2013-03-08,GOOGL,416.1528,417.8545,412.8997,417.8044,2912282
2013-03-11,GOOGL,417.8044,420.2568,416.1528,416.4531,1595677
2013-03-12,GOOGL,414.2009,416.353,412.2491,416.1028,2008979
2013-03-13,GOOGL,413.0498,415.7524,411.5484,414.3511,1641413
2013-03-14,GOOGL,411.148,413.9007,409.096,413.9007,1651110
2013-03-15,GOOGL,407.5445,410.5474,407.044,409.3462,3099790
2013-03-18,GOOGL,404.2914,406.7938,401.1383,402.89,1838552
2013-03-19,GOOGL,406.043,409.9969,403.6407,405.993,2098176
2013-03-20,GOOGL,407.7447,409.1461,406.0931,409.1461,1464121
2013-03-21,GOOGL,406.043,408.8458,405.3424,406.043,1477590
2013-03-22,GOOGL,405.5426,407.9949,405.1922,407.9449,1491678
2013-03-25,GOOGL,405.1922,409.9969,403.7909,406.4935,1712684
2013-03-26,GOOGL,406.5936,407.3944,404.2914,406.7938,1191911
2013-03-27,GOOGL,401.7389,403.891,401.0382,403.7408,2163295
2013-03-28,GOOGL,397.4848,403.0902,397.0343,402.3895,2287711
2013-03-29,GOOGL,397.4848,397.4848,397.4848,397.4848,0
2013-04-01,GOOGL,400.9882,401.4886,396.9843,397.8852,1807580
2013-04-02,GOOGL,406.8939,407.7947,402.3895,402.7899,2041713
2013-04-03,GOOGL,403.4906,407.4945,400.7379,407.044,1738753
2013-04-04,GOOGL,397.9352,403.2904,396.0334,403.1402,2448101
2013-04-05,GOOGL,391.8793,393.8813,388.5761,393.581,3433994
2013-04-08,GOOGL,387.8254,390.1777,384.5723,389.7273,2832717
2013-04-09,GOOGL,389.2268,392.2797,386.9245,388.1257,2157927
2013-04-10,GOOGL,395.4828,396.5839,388.3759,391.7792,1978862
2013-04-11,GOOGL,395.5829,396.9342,392.4299,396.8842,2028766
2013-04-12,GOOGL,395.3827,396.4337,391.8293,396.3837,1636828
2013-04-15,GOOGL,391.3288,398.8861,388.8764,393.3808,2454767
2013-04-16,GOOGL,397.0844,398.3856,392.3298,393.9313,1742373
2013-04-17,GOOGL,391.6791,395.7831,389.427,393.7812,2037355
2013-04-18,GOOGL,383.3211,393.2807,381.0188,393.0305,3328776
2013-04-19,GOOGL,400.3375,402.0892,383.5212,384.8225,5804315
2013-04-22,GOOGL,400.4376,402.3895,387.8755,400.6879,2883406
2013-04-23,GOOGL,404.3414,408.1451,400.5878,400.8881,2299899
2013-04-24,GOOGL,407.1441,409.3963,404.3915,404.4415,1829151
2013-04-25,GOOGL,404.942,408.6456,404.1913,408.5455,1992301
2013-04-26,GOOGL,401.0883,404.2413,398.6859,404.1913,2487637
2013-04-29,GOOGL,409.9468,411.7486,401.889,402.0392,2301967
2013-04-30,GOOGL,412.6995,414.2009,409.2462,409.8968,2306836
2013-05-01,GOOGL,410.5975,412.7495,408.5955,412.0489,1455633
2013-05-02,GOOGL,415.2019,417.7043,409.8968,410.4473,2018546
2013-05-03,GOOGL,423.2597,423.8102,418.405,418.9055,2512661
2013-05-06,GOOGL,431.1674,431.3676,424.561,424.9113,2141834
